172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
98.0,61.0,54.0,358.0,186.0,171.0,317.0,120.0,42.0,850.0,1538.0,43.0,238.0,551.0,189.0,131.0,167.0,98.0,0,
94.0,37.0,57.0,354.0,166.0,146.0,297.0,96.0,48.0,702.0,1359.0,39.0,177.0,494.0,157.0,120.0,145.0,98.0,0,
101.0,48.0,72.0,329.0,137.0,130.0,275.0,127.0,35.0,889.0,1382.0,39.0,245.0,481.0,187.0,125.0,145.0,72.0,0,
83.0,56.0,68.0,329.0,105.0,119.0,275.0,106.0,48.0,901.0,1360.0,50.0,214.0,481.0,158.0,111.0,145.0,92.0,0,
87.0,48.0,54.0,311.0,75.0,113.0,233.0,98.0,32.0,782.0,1261.0,27.0,224.0,484.0,158.0,124.0,137.0,101.0,0,
96.0,34.0,66.0,257.0,79.0,106.0,241.0,111.0,45.0,776.0,1153.0,52.0,192.0,385.0,132.0,111.0,111.0,79.0,0,
87.0,37.0,64.0,308.0,71.0,117.0,235.0,94.0,56.0,750.0,1275.0,58.0,217.0,459.0,168.0,124.0,131.0,99.0,0,
93.0,55.0,74.0,282.0,141.0,86.0,244.0,116.0,54.0,740.0,1162.0,54.0,199.0,437.0,168.0,114.0,113.0,70.0,0,
88.0,29.0,62.0,296.0,152.0,106.0,258.0,116.0,70.0,688.0,1192.0,67.0,197.0,403.0,136.0,102.0,126.0,98.0,0,
82.0,48.0,45.0,218.0,123.0,98.0,210.0,99.0,51.0,721.0,946.0,56.0,208.0,342.0,132.0,109.0,125.0,98.0,0,
82.0,47.0,68.0,277.0,75.0,145.0,228.0,112.0,50.0,842.0,1017.0,45.0,216.0,342.0,137.0,108.0,127.0,75.0,0,
87.0,65.0,51.0,247.0,112.0,62.0,228.0,94.0,40.0,791.0,994.0,43.0,200.0,383.0,146.0,108.0,114.0,88.0,0,
87.0,58.0,62.0,239.0,112.0,146.0,226.0,109.0,55.0,690.0,907.0,41.0,161.0,334.0,131.0,87.0,113.0,59.0,1,172.20.1.164
13.0,58.0,55.0,194.0,90.0,60.0,142.0,58.0,56.0,473.0,697.0,46.0,120.0,265.0,126.0,95.0,87.0,67.0,1,172.20.1.164
38.0,51.0,62.0,178.0,83.0,95.0,180.0,68.0,55.0,422.0,706.0,44.0,128.0,239.0,109.0,73.0,76.0,63.0,1,172.20.1.164
38.0,52.0,52.0,199.0,92.0,55.0,150.0,61.0,43.0,262.0,807.0,36.0,107.0,278.0,121.0,83.0,97.0,58.0,1,172.20.1.164
54.0,46.0,46.0,201.0,80.0,108.0,188.0,70.0,38.0,341.0,851.0,55.0,122.0,280.0,106.0,83.0,85.0,72.0,0,
66.0,43.0,67.0,210.0,83.0,108.0,188.0,59.0,52.0,366.0,796.0,51.0,127.0,292.0,122.0,84.0,100.0,59.0,0,
64.0,42.0,65.0,195.0,79.0,127.0,172.0,89.0,37.0,490.0,676.0,29.0,142.0,260.0,90.0,91.0,105.0,70.0,0,
54.0,59.0,58.0,178.0,88.0,51.0,150.0,82.0,59.0,429.0,641.0,54.0,141.0,257.0,87.0,76.0,90.0,61.0,0,
54.0,37.0,50.0,158.0,109.0,63.0,170.0,65.0,53.0,300.0,617.0,51.0,116.0,246.0,82.0,77.0,75.0,53.0,0,
65.0,37.0,60.0,166.0,61.0,70.0,132.0,58.0,42.0,235.0,638.0,50.0,91.0,221.0,91.0,81.0,68.0,62.0,0,
76.0,42.0,48.0,150.0,64.0,81.0,157.0,64.0,36.0,171.0,564.0,47.0,71.0,198.0,85.0,59.0,79.0,61.0,0,
40.0,56.0,51.0,146.0,62.0,60.0,107.0,41.0,49.0,182.0,503.0,47.0,80.0,203.0,94.0,79.0,60.0,60.0,0,
63.0,26.0,42.0,106.0,60.0,78.0,96.0,67.0,41.0,230.0,344.0,41.0,72.0,134.0,81.0,56.0,64.0,62.0,0,
45.0,30.0,37.0,81.0,89.0,55.0,68.0,94.0,47.0,577.0,45.0,36.0,117.0,50.0,55.0,54.0,57.0,57.0,0,
57.0,60.0,71.0,73.0,40.0,61.0,57.0,109.0,30.0,607.0,30.0,48.0,125.0,43.0,51.0,64.0,64.0,56.0,0,
48.0,71.0,41.0,112.0,65.0,63.0,40.0,88.0,36.0,602.0,26.0,47.0,127.0,56.0,54.0,52.0,68.0,57.0,0,
41.0,64.0,59.0,108.0,69.0,61.0,67.0,100.0,41.0,768.0,62.0,54.0,134.0,93.0,53.0,84.0,65.0,48.0,0,
50.0,62.0,69.0,110.0,72.0,66.0,44.0,94.0,36.0,734.0,120.0,50.0,173.0,89.0,68.0,83.0,58.0,58.0,0,
47.0,26.0,64.0,123.0,58.0,90.0,95.0,90.0,56.0,700.0,234.0,51.0,139.0,128.0,96.0,68.0,56.0,52.0,0,
55.0,53.0,62.0,122.0,94.0,77.0,56.0,115.0,41.0,809.0,204.0,48.0,165.0,85.0,73.0,88.0,78.0,49.0,0,
55.0,51.0,60.0,138.0,72.0,114.0,74.0,131.0,52.0,906.0,226.0,37.0,193.0,123.0,83.0,86.0,90.0,44.0,0,
58.0,59.0,68.0,157.0,80.0,64.0,82.0,145.0,29.0,1158.0,244.0,50.0,233.0,139.0,62.0,85.0,86.0,55.0,0,
49.0,62.0,51.0,136.0,141.0,99.0,107.0,113.0,65.0,988.0,222.0,49.0,196.0,119.0,91.0,85.0,83.0,63.0,0,
60.0,69.0,74.0,160.0,70.0,73.0,95.0,156.0,65.0,1133.0,257.0,50.0,244.0,126.0,91.0,94.0,90.0,58.0,0,
64.0,76.0,81.0,187.0,124.0,82.0,95.0,152.0,47.0,1419.0,287.0,49.0,284.0,145.0,77.0,113.0,88.0,70.0,0,
61.0,55.0,77.0,178.0,80.0,120.0,96.0,138.0,46.0,1223.0,310.0,56.0,242.0,143.0,105.0,87.0,94.0,52.0,0,
63.0,62.0,81.0,190.0,95.0,73.0,112.0,163.0,54.0,1348.0,344.0,50.0,239.0,166.0,98.0,120.0,99.0,61.0,0,
50.0,73.0,74.0,167.0,105.0,62.0,88.0,157.0,38.0,1236.0,353.0,50.0,232.0,168.0,82.0,98.0,101.0,58.0,0,
65.0,62.0,91.0,192.0,92.0,114.0,146.0,183.0,45.0,1440.0,361.0,38.0,288.0,148.0,82.0,103.0,87.0,64.0,0,
53.0,56.0,82.0,207.0,119.0,73.0,76.0,194.0,54.0,1686.0,320.0,63.0,327.0,178.0,108.0,120.0,108.0,68.0,0,
68.0,70.0,71.0,207.0,108.0,55.0,121.0,154.0,51.0,1519.0,372.0,52.0,282.0,179.0,110.0,117.0,109.0,56.0,0,
50.0,61.0,90.0,211.0,56.0,129.0,92.0,212.0,54.0,1698.0,323.0,43.0,312.0,192.0,79.0,96.0,122.0,76.0,0,
67.0,87.0,96.0,203.0,172.0,93.0,104.0,195.0,64.0,1713.0,307.0,55.0,353.0,170.0,128.0,96.0,108.0,57.0,0,
52.0,67.0,98.0,218.0,81.0,120.0,83.0,217.0,50.0,1804.0,351.0,57.0,319.0,164.0,99.0,129.0,105.0,61.0,0,
68.0,82.0,99.0,223.0,151.0,93.0,89.0,205.0,49.0,1941.0,283.0,44.0,349.0,154.0,103.0,125.0,127.0,69.0,0,
59.0,65.0,92.0,231.0,108.0,130.0,94.0,192.0,60.0,1750.0,342.0,49.0,343.0,189.0,140.0,112.0,103.0,52.0,0,
83.0,85.0,96.0,223.0,63.0,101.0,107.0,215.0,56.0,1852.0,421.0,34.0,351.0,212.0,106.0,112.0,111.0,58.0,0,
45.0,89.0,83.0,233.0,130.0,125.0,140.0,210.0,67.0,1833.0,490.0,38.0,356.0,210.0,115.0,141.0,114.0,81.0,0,
57.0,74.0,93.0,212.0,96.0,61.0,97.0,170.0,47.0,1886.0,370.0,45.0,362.0,193.0,105.0,135.0,109.0,45.0,0,
62.0,85.0,85.0,245.0,111.0,152.0,151.0,227.0,72.0,1982.0,567.0,60.0,393.0,193.0,112.0,143.0,114.0,55.0,0,
59.0,76.0,96.0,270.0,111.0,111.0,129.0,213.0,46.0,1927.0,574.0,50.0,386.0,261.0,124.0,142.0,132.0,80.0,0,
65.0,90.0,96.0,257.0,155.0,123.0,151.0,224.0,62.0,1859.0,567.0,68.0,362.0,255.0,115.0,138.0,133.0,69.0,0,
65.0,71.0,84.0,251.0,159.0,132.0,114.0,218.0,43.0,1859.0,501.0,46.0,332.0,238.0,122.0,140.0,125.0,65.0,0,
71.0,77.0,85.0,275.0,134.0,112.0,169.0,195.0,61.0,1983.0,571.0,37.0,381.0,260.0,129.0,140.0,118.0,88.0,0,
64.0,74.0,74.0,252.0,125.0,118.0,107.0,195.0,34.0,1946.0,572.0,52.0,390.0,254.0,151.0,158.0,131.0,49.0,0,
69.0,63.0,101.0,304.0,148.0,109.0,162.0,225.0,47.0,2178.0,656.0,49.0,407.0,282.0,133.0,144.0,137.0,74.0,0,
69.0,97.0,105.0,250.0,103.0,77.0,144.0,246.0,49.0,2165.0,564.0,39.0,414.0,243.0,121.0,147.0,132.0,73.0,0,
55.0,98.0,103.0,250.0,155.0,117.0,107.0,246.0,41.0,2339.0,467.0,44.0,452.0,238.0,115.0,156.0,135.0,64.0,0,
58.0,80.0,103.0,245.0,155.0,87.0,155.0,187.0,54.0,1872.0,534.0,43.0,372.0,256.0,130.0,125.0,107.0,81.0,0,
67.0,89.0,97.0,266.0,166.0,91.0,138.0,187.0,58.0,2179.0,612.0,53.0,400.0,263.0,128.0,139.0,140.0,41.0,0,
62.0,87.0,103.0,277.0,85.0,140.0,136.0,212.0,39.0,2157.0,559.0,70.0,428.0,256.0,147.0,146.0,143.0,63.0,0,
64.0,90.0,110.0,279.0,121.0,84.0,126.0,270.0,39.0,2348.0,538.0,57.0,451.0,255.0,134.0,164.0,134.0,60.0,0,
69.0,84.0,118.0,288.0,121.0,155.0,141.0,248.0,47.0,2221.0,690.0,57.0,412.0,311.0,143.0,166.0,139.0,64.0,0,
74.0,62.0,102.0,275.0,131.0,110.0,151.0,220.0,57.0,2179.0,615.0,51.0,405.0,258.0,143.0,155.0,138.0,60.0,0,
68.0,96.0,95.0,269.0,127.0,67.0,127.0,223.0,42.0,2091.0,636.0,48.0,422.0,283.0,133.0,149.0,137.0,74.0,0,
69.0,94.0,89.0,280.0,189.0,168.0,143.0,255.0,48.0,2198.0,536.0,43.0,443.0,244.0,143.0,152.0,151.0,75.0,0,
60.0,72.0,98.0,292.0,143.0,112.0,188.0,234.0,49.0,2171.0,708.0,40.0,441.0,319.0,149.0,176.0,152.0,80.0,0,
84.0,90.0,104.0,297.0,152.0,144.0,144.0,264.0,45.0,2341.0,635.0,46.0,425.0,272.0,145.0,152.0,172.0,80.0,0,
71.0,95.0,116.0,310.0,161.0,120.0,155.0,259.0,52.0,2486.0,585.0,52.0,469.0,273.0,137.0,174.0,154.0,86.0,0,
89.0,95.0,101.0,282.0,134.0,128.0,154.0,272.0,57.0,2291.0,650.0,52.0,469.0,297.0,171.0,176.0,144.0,56.0,0,
79.0,90.0,106.0,262.0,152.0,102.0,138.0,243.0,48.0,2232.0,531.0,55.0,428.0,240.0,127.0,142.0,121.0,67.0,0,
66.0,84.0,102.0,283.0,92.0,171.0,138.0,265.0,35.0,2319.0,644.0,54.0,462.0,294.0,159.0,156.0,147.0,71.0,0,
79.0,84.0,100.0,293.0,132.0,121.0,145.0,260.0,58.0,2360.0,548.0,67.0,425.0,246.0,147.0,155.0,129.0,58.0,1,172.20.2.148
52.0,6.0,104.0,258.0,157.0,146.0,141.0,234.0,49.0,2258.0,502.0,45.0,412.0,210.0,138.0,147.0,163.0,74.0,1,172.20.2.148
79.0,6.0,74.0,234.0,142.0,134.0,126.0,206.0,62.0,1817.0,612.0,47.0,380.0,266.0,140.0,153.0,129.0,59.0,1,172.20.2.148
58.0,6.0,113.0,286.0,137.0,83.0,155.0,249.0,50.0,1817.0,625.0,66.0,442.0,303.0,131.0,171.0,141.0,68.0,0,
65.0,79.0,107.0,314.0,215.0,135.0,186.0,242.0,52.0,2178.0,770.0,54.0,467.0,311.0,160.0,157.0,152.0,78.0,0,
74.0,89.0,111.0,324.0,157.0,198.0,156.0,242.0,68.0,2387.0,718.0,60.0,421.0,312.0,145.0,158.0,147.0,82.0,0,
73.0,85.0,124.0,313.0,167.0,198.0,175.0,228.0,38.0,2481.0,786.0,43.0,421.0,312.0,159.0,179.0,161.0,66.0,0,
73.0,83.0,113.0,321.0,136.0,131.0,162.0,271.0,65.0,2500.0,749.0,61.0,466.0,319.0,178.0,167.0,144.0,69.0,0,
76.0,79.0,119.0,324.0,185.0,142.0,202.0,255.0,45.0,2343.0,821.0,52.0,449.0,333.0,155.0,156.0,148.0,95.0,0,
81.0,93.0,119.0,325.0,185.0,124.0,179.0,254.0,47.0,2273.0,821.0,40.0,464.0,345.0,176.0,162.0,162.0,77.0,0,
73.0,77.0,125.0,295.0,186.0,114.0,162.0,260.0,53.0,2343.0,653.0,60.0,456.0,287.0,145.0,149.0,135.0,69.0,0,
64.0,87.0,108.0,326.0,175.0,184.0,210.0,262.0,47.0,2327.0,796.0,61.0,481.0,322.0,136.0,159.0,169.0,65.0,0,
66.0,77.0,111.0,327.0,216.0,110.0,146.0,260.0,51.0,2323.0,771.0,55.0,466.0,340.0,155.0,176.0,154.0,79.0,0,
66.0,74.0,100.0,331.0,154.0,176.0,195.0,253.0,52.0,2336.0,761.0,56.0,477.0,353.0,142.0,180.0,155.0,66.0,0,
84.0,69.0,95.0,299.0,157.0,100.0,177.0,265.0,60.0,2273.0,795.0,61.0,444.0,322.0,157.0,169.0,157.0,62.0,0,
72.0,71.0,122.0,299.0,146.0,96.0,152.0,237.0,44.0,2317.0,705.0,61.0,459.0,304.0,145.0,168.0,145.0,71.0,0,
59.0,87.0,101.0,318.0,153.0,155.0,147.0,242.0,44.0,2265.0,672.0,76.0,428.0,288.0,137.0,162.0,152.0,88.0,0,
55.0,75.0,104.0,281.0,106.0,105.0,141.0,243.0,63.0,2224.0,660.0,46.0,441.0,280.0,157.0,158.0,147.0,75.0,0,
61.0,90.0,124.0,335.0,106.0,194.0,208.0,263.0,65.0,2470.0,850.0,54.0,465.0,352.0,159.0,168.0,152.0,84.0,0,
60.0,78.0,105.0,324.0,105.0,132.0,160.0,267.0,43.0,2334.0,841.0,44.0,492.0,362.0,180.0,176.0,152.0,84.0,0,
74.0,78.0,86.0,302.0,149.0,154.0,217.0,252.0,37.0,2176.0,778.0,38.0,421.0,306.0,166.0,170.0,127.0,83.0,0,
71.0,74.0,114.0,342.0,187.0,178.0,179.0,269.0,54.0,2422.0,835.0,66.0,480.0,349.0,164.0,191.0,173.0,74.0,0,
71.0,71.0,109.0,350.0,173.0,91.0,170.0,241.0,27.0,2333.0,837.0,54.0,468.0,330.0,175.0,188.0,172.0,72.0,0,
62.0,74.0,103.0,317.0,57.0,119.0,168.0,259.0,64.0,2328.0,741.0,51.0,457.0,298.0,165.0,170.0,175.0,69.0,0,
78.0,81.0,95.0,335.0,95.0,112.0,192.0,235.0,57.0,2362.0,924.0,55.0,485.0,356.0,157.0,167.0,169.0,69.0,0,
69.0,71.0,112.0,304.0,153.0,146.0,173.0,265.0,38.0,2306.0,742.0,40.0,438.0,314.0,166.0,166.0,138.0,74.0,0,
76.0,78.0,112.0,315.0,150.0,126.0,154.0,262.0,40.0,2345.0,757.0,44.0,478.0,335.0,152.0,191.0,147.0,77.0,0,
88.0,81.0,118.0,344.0,176.0,161.0,198.0,239.0,49.0,2332.0,864.0,42.0,481.0,362.0,153.0,171.0,163.0,66.0,0,
70.0,82.0,111.0,352.0,200.0,116.0,198.0,264.0,54.0,2593.0,778.0,50.0,457.0,347.0,154.0,167.0,169.0,75.0,0,
75.0,76.0,100.0,327.0,148.0,98.0,170.0,227.0,55.0,2429.0,760.0,58.0,500.0,328.0,174.0,187.0,159.0,77.0,0,
78.0,86.0,121.0,309.0,202.0,179.0,182.0,227.0,63.0,2499.0,744.0,51.0,469.0,335.0,162.0,172.0,170.0,66.0,0,
74.0,94.0,124.0,330.0,111.0,139.0,189.0,242.0,47.0,2286.0,836.0,50.0,459.0,352.0,158.0,175.0,154.0,66.0,0,
69.0,87.0,104.0,326.0,222.0,136.0,199.0,248.0,44.0,2278.0,871.0,51.0,478.0,372.0,173.0,182.0,149.0,68.0,0,
88.0,92.0,111.0,315.0,135.0,141.0,189.0,279.0,57.0,2393.0,822.0,43.0,484.0,346.0,153.0,173.0,148.0,76.0,0,
69.0,85.0,112.0,315.0,179.0,164.0,180.0,257.0,43.0,2226.0,821.0,46.0,444.0,347.0,150.0,161.0,150.0,76.0,0,
88.0,100.0,120.0,326.0,161.0,164.0,180.0,255.0,69.0,2326.0,860.0,40.0,489.0,345.0,171.0,180.0,171.0,62.0,0,
73.0,83.0,120.0,360.0,161.0,165.0,214.0,269.0,49.0,2342.0,772.0,53.0,464.0,355.0,174.0,170.0,158.0,90.0,0,
77.0,76.0,121.0,331.0,164.0,141.0,155.0,248.0,69.0,2240.0,728.0,58.0,433.0,350.0,166.0,174.0,150.0,70.0,0,
64.0,86.0,120.0,320.0,174.0,108.0,208.0,247.0,49.0,2303.0,818.0,44.0,466.0,344.0,176.0,169.0,151.0,92.0,0,
64.0,80.0,105.0,328.0,144.0,103.0,160.0,255.0,47.0,2289.0,766.0,70.0,482.0,321.0,141.0,180.0,172.0,86.0,0,
81.0,84.0,134.0,340.0,142.0,162.0,177.0,281.0,49.0,2289.0,837.0,52.0,494.0,348.0,176.0,185.0,169.0,68.0,0,
73.0,81.0,112.0,315.0,147.0,180.0,180.0,217.0,63.0,2126.0,796.0,52.0,433.0,319.0,144.0,180.0,163.0,76.0,0,
74.0,84.0,120.0,319.0,192.0,131.0,151.0,267.0,63.0,2371.0,756.0,52.0,466.0,346.0,178.0,180.0,146.0,72.0,0,
58.0,74.0,104.0,319.0,155.0,142.0,197.0,237.0,63.0,2192.0,850.0,62.0,454.0,363.0,172.0,153.0,158.0,80.0,0,
65.0,104.0,92.0,319.0,226.0,142.0,180.0,271.0,63.0,2352.0,792.0,57.0,444.0,327.0,162.0,171.0,158.0,74.0,0,
67.0,81.0,112.0,295.0,132.0,95.0,157.0,246.0,71.0,2333.0,575.0,64.0,461.0,277.0,162.0,172.0,156.0,51.0,0,
78.0,94.0,105.0,325.0,171.0,105.0,182.0,280.0,57.0,2466.0,737.0,47.0,470.0,339.0,142.0,164.0,154.0,93.0,0,
87.0,109.0,108.0,366.0,148.0,129.0,175.0,280.0,57.0,2466.0,778.0,65.0,470.0,346.0,175.0,192.0,174.0,84.0,0,
77.0,110.0,119.0,317.0,160.0,104.0,226.0,228.0,60.0,2288.0,725.0,44.0,488.0,322.0,151.0,158.0,163.0,79.0,0,
76.0,110.0,132.0,348.0,151.0,92.0,152.0,276.0,52.0,2566.0,790.0,64.0,516.0,325.0,162.0,189.0,174.0,67.0,0,
71.0,85.0,120.0,310.0,176.0,94.0,166.0,283.0,52.0,2391.0,637.0,56.0,437.0,270.0,162.0,178.0,148.0,100.0,0,
94.0,78.0,108.0,347.0,123.0,131.0,153.0,235.0,55.0,2416.0,714.0,44.0,504.0,299.0,162.0,184.0,178.0,64.0,0,
84.0,89.0,122.0,287.0,189.0,155.0,179.0,300.0,59.0,2190.0,802.0,68.0,402.0,320.0,144.0,159.0,151.0,64.0,0,
68.0,80.0,122.0,345.0,156.0,162.0,171.0,264.0,52.0,2190.0,799.0,71.0,402.0,337.0,170.0,182.0,165.0,83.0,0,
67.0,82.0,101.0,275.0,125.0,104.0,166.0,254.0,48.0,2130.0,720.0,49.0,419.0,299.0,131.0,158.0,142.0,64.0,0,
50.0,75.0,117.0,292.0,182.0,104.0,155.0,267.0,48.0,2130.0,669.0,45.0,445.0,317.0,151.0,157.0,136.0,76.0,1,172.20.1.164
50.0,71.0,91.0,225.0,54.0,91.0,136.0,267.0,48.0,1743.0,636.0,46.0,365.0,238.0,136.0,156.0,117.0,50.0,1,172.20.1.164
23.0,59.0,93.0,304.0,183.0,136.0,146.0,198.0,62.0,2041.0,701.0,50.0,398.0,297.0,149.0,177.0,152.0,85.0,1,172.20.1.164
54.0,59.0,122.0,312.0,132.0,121.0,146.0,253.0,51.0,2459.0,736.0,56.0,497.0,303.0,164.0,189.0,138.0,49.0,0,
69.0,81.0,123.0,362.0,132.0,166.0,198.0,253.0,50.0,2459.0,802.0,52.0,493.0,343.0,165.0,169.0,166.0,99.0,0,
81.0,86.0,115.0,304.0,86.0,122.0,159.0,227.0,49.0,2310.0,689.0,50.0,477.0,325.0,163.0,178.0,132.0,64.0,0,
64.0,71.0,99.0,322.0,155.0,147.0,180.0,279.0,54.0,2236.0,758.0,44.0,403.0,315.0,147.0,146.0,139.0,75.0,0,
81.0,90.0,96.0,358.0,173.0,95.0,171.0,257.0,65.0,2562.0,788.0,50.0,490.0,349.0,179.0,146.0,161.0,70.0,0,
68.0,79.0,107.0,321.0,141.0,182.0,191.0,257.0,57.0,2503.0,741.0,31.0,472.0,301.0,169.0,166.0,151.0,78.0,0,
60.0,87.0,110.0,330.0,142.0,135.0,154.0,233.0,46.0,2322.0,728.0,70.0,466.0,327.0,156.0,169.0,158.0,79.0,0,
84.0,72.0,105.0,323.0,199.0,165.0,201.0,265.0,55.0,2291.0,782.0,52.0,445.0,362.0,157.0,156.0,165.0,86.0,0,
67.0,75.0,111.0,308.0,217.0,115.0,183.0,264.0,43.0,2373.0,703.0,49.0,470.0,310.0,143.0,175.0,176.0,85.0,0,
95.0,87.0,106.0,306.0,115.0,144.0,156.0,253.0,70.0,2241.0,765.0,50.0,465.0,336.0,172.0,170.0,157.0,63.0,0,
95.0,90.0,107.0,337.0,245.0,146.0,184.0,286.0,76.0,2425.0,743.0,50.0,451.0,328.0,149.0,151.0,157.0,70.0,0,
71.0,68.0,123.0,337.0,140.0,115.0,178.0,227.0,50.0,2204.0,755.0,68.0,433.0,334.0,146.0,169.0,158.0,54.0,0,
86.0,87.0,91.0,321.0,172.0,137.0,172.0,249.0,72.0,2113.0,772.0,65.0,400.0,303.0,154.0,174.0,137.0,78.0,0,
73.0,90.0,113.0,303.0,216.0,149.0,144.0,265.0,72.0,2277.0,796.0,65.0,461.0,298.0,156.0,171.0,166.0,58.0,0,
61.0,88.0,109.0,313.0,191.0,165.0,161.0,292.0,60.0,2319.0,704.0,65.0,468.0,295.0,157.0,177.0,144.0,72.0,0,
78.0,98.0,127.0,298.0,216.0,144.0,179.0,273.0,42.0,2521.0,693.0,54.0,504.0,302.0,143.0,177.0,153.0,86.0,0,
82.0,77.0,130.0,320.0,166.0,139.0,158.0,259.0,51.0,2382.0,662.0,61.0,480.0,317.0,158.0,171.0,171.0,70.0,0,
78.0,87.0,114.0,310.0,184.0,128.0,178.0,272.0,43.0,2388.0,729.0,51.0,464.0,317.0,168.0,169.0,149.0,63.0,0,
71.0,83.0,127.0,338.0,190.0,192.0,158.0,280.0,50.0,2674.0,694.0,55.0,504.0,300.0,157.0,184.0,165.0,76.0,0,
73.0,90.0,125.0,303.0,128.0,70.0,162.0,249.0,66.0,2317.0,765.0,46.0,479.0,331.0,167.0,166.0,145.0,68.0,0,
69.0,75.0,129.0,313.0,188.0,169.0,198.0,282.0,67.0,2540.0,652.0,54.0,451.0,283.0,146.0,164.0,154.0,73.0,0,
67.0,70.0,114.0,307.0,186.0,110.0,163.0,230.0,38.0,2200.0,736.0,58.0,453.0,318.0,146.0,176.0,150.0,73.0,0,
89.0,91.0,121.0,318.0,171.0,180.0,200.0,258.0,42.0,2103.0,839.0,42.0,410.0,356.0,162.0,152.0,159.0,84.0,0,
80.0,83.0,116.0,309.0,154.0,129.0,168.0,231.0,71.0,2410.0,653.0,48.0,481.0,339.0,159.0,184.0,158.0,70.0,0,
62.0,88.0,109.0,287.0,109.0,177.0,158.0,259.0,47.0,2374.0,705.0,63.0,433.0,298.0,152.0,151.0,142.0,70.0,0,
96.0,77.0,112.0,336.0,212.0,163.0,158.0,269.0,64.0,2376.0,805.0,52.0,468.0,355.0,159.0,174.0,152.0,82.0,0,
76.0,85.0,131.0,332.0,123.0,137.0,177.0,242.0,47.0,2474.0,727.0,50.0,496.0,303.0,165.0,167.0,151.0,54.0,0,
88.0,88.0,116.0,355.0,224.0,133.0,198.0,289.0,67.0,2575.0,774.0,50.0,489.0,327.0,157.0,167.0,151.0,88.0,0,
79.0,83.0,124.0,316.0,188.0,98.0,158.0,241.0,48.0,2433.0,764.0,57.0,492.0,343.0,167.0,188.0,165.0,72.0,0,
59.0,73.0,111.0,313.0,192.0,98.0,179.0,241.0,70.0,2162.0,636.0,54.0,437.0,259.0,147.0,135.0,147.0,83.0,0,
71.0,78.0,125.0,283.0,140.0,119.0,141.0,237.0,41.0,2372.0,606.0,38.0,456.0,279.0,149.0,174.0,145.0,67.0,0,
73.0,90.0,120.0,303.0,128.0,75.0,161.0,258.0,41.0,2323.0,629.0,50.0,437.0,360.0,149.0,153.0,150.0,54.0,0,
81.0,70.0,104.0,301.0,145.0,125.0,167.0,246.0,51.0,2313.0,612.0,49.0,449.0,296.0,122.0,163.0,132.0,62.0,0,
75.0,76.0,121.0,322.0,120.0,80.0,149.0,256.0,44.0,2474.0,739.0,46.0,486.0,323.0,156.0,163.0,143.0,49.0,0,
59.0,67.0,108.0,306.0,135.0,141.0,168.0,269.0,51.0,2242.0,757.0,39.0,462.0,310.0,151.0,148.0,143.0,78.0,0,
86.0,71.0,112.0,321.0,207.0,87.0,150.0,270.0,59.0,2530.0,708.0,51.0,493.0,328.0,149.0,181.0,154.0,66.0,0,
77.0,84.0,97.0,306.0,139.0,114.0,148.0,268.0,65.0,2478.0,660.0,37.0,493.0,293.0,162.0,181.0,144.0,72.0,0,
75.0,62.0,93.0,291.0,231.0,117.0,164.0,235.0,61.0,2370.0,659.0,46.0,458.0,297.0,151.0,178.0,134.0,80.0,0,
75.0,79.0,103.0,291.0,116.0,98.0,150.0,185.0,61.0,2074.0,679.0,40.0,417.0,314.0,147.0,160.0,134.0,58.0,0,
78.0,74.0,110.0,300.0,203.0,98.0,153.0,257.0,76.0,2338.0,648.0,54.0,433.0,288.0,144.0,162.0,141.0,84.0,0,
73.0,86.0,102.0,307.0,208.0,119.0,175.0,252.0,35.0,2357.0,681.0,48.0,472.0,305.0,149.0,170.0,147.0,72.0,0,
67.0,84.0,102.0,319.0,181.0,123.0,178.0,252.0,60.0,2454.0,790.0,59.0,456.0,342.0,150.0,180.0,147.0,72.0,0,
61.0,80.0,109.0,319.0,182.0,94.0,185.0,266.0,48.0,2370.0,704.0,90.0,446.0,312.0,155.0,157.0,144.0,71.0,0,
71.0,84.0,117.0,286.0,140.0,126.0,173.0,232.0,48.0,2260.0,734.0,90.0,446.0,313.0,154.0,163.0,139.0,63.0,0,
78.0,89.0,106.0,339.0,212.0,174.0,183.0,267.0,63.0,2394.0,804.0,57.0,459.0,339.0,160.0,182.0,154.0,69.0,0,
62.0,85.0,108.0,286.0,153.0,118.0,187.0,250.0,42.0,2287.0,671.0,60.0,436.0,318.0,147.0,163.0,142.0,74.0,0,
64.0,85.0,103.0,279.0,121.0,137.0,138.0,245.0,43.0,2228.0,665.0,26.0,441.0,305.0,159.0,164.0,149.0,46.0,0,
72.0,64.0,119.0,335.0,178.0,114.0,187.0,243.0,54.0,2418.0,735.0,55.0,449.0,316.0,132.0,171.0,162.0,72.0,0,
79.0,91.0,110.0,316.0,159.0,102.0,157.0,243.0,46.0,2418.0,751.0,47.0,449.0,324.0,175.0,171.0,168.0,66.0,0,
