172.20.0.0,172.20.1.184,172.20.1.185,172.20.1.186,172.20.1.187,172.20.1.188,172.20.1.189,172.20.1.190,172.20.1.191,172.20.1.192,172.20.1.193,172.20.1.194,172.20.1.195,172.20.1.196,172.20.1.197,172.20.1.198,172.20.1.199,172.20.1.200,172.20.1.201,172.20.1.210,172.20.1.215,172.20.2.197,172.20.2.198,172.20.2.199,172.20.2.200,172.20.2.201,172.20.2.202,172.20.2.203,172.20.2.204,172.20.2.205,172.20.2.207,172.20.2.208,172.20.2.209,172.20.2.210,172.20.2.211,172.20.2.212,172.20.2.213,172.20.2.214,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.206,172.20.2.228,172.20.2.219
28,18,9,21,45,15,15,26,16,11,52,47,34,25,64,236,41,53,57,187,15,18,14,16,12,22,20,18,44,42,22,185,31,71,119,2,36,41,34,14,151,20,25,1,76
6,25,17,8,47,17,4,25,25,10,67,56,42,34,90,321,38,80,94,142,17,8,7,4,15,18,17,18,53,46,33,292,44,65,148,0,44,40,43,7,191,4,32,0,96
16,13,12,33,47,12,19,33,25,13,58,45,32,33,163,287,43,62,61,134,6,22,3,11,9,21,33,8,53,51,23,191,52,26,148,1,38,46,41,0,194,9,31,1,101
1,24,19,17,7,7,16,32,37,9,55,57,37,38,75,380,40,74,77,132,5,17,35,14,7,23,14,9,48,47,27,263,51,50,100,0,36,53,55,3,148,0,22,0,95
3,19,16,50,20,14,12,39,32,19,58,56,40,44,76,309,47,80,77,147,18,13,35,8,8,26,27,7,50,48,20,265,51,68,154,2,41,51,54,0,196,0,15,0,87
13,21,20,48,42,4,14,33,26,20,45,50,42,46,115,239,47,66,64,182,8,16,27,9,16,24,17,13,44,47,22,215,51,44,158,1,41,54,52,7,195,13,21,0,86
8,18,16,8,21,12,4,24,20,9,59,53,38,44,189,279,37,50,49,181,7,11,77,10,7,17,18,10,40,43,19,177,40,33,125,1,37,42,162,14,140,6,17,0,74
25,19,9,37,29,4,8,25,31,9,53,46,45,39,139,263,46,76,58,144,12,14,3,3,15,28,28,12,55,49,18,203,42,67,118,1,35,42,40,14,147,17,27,1,86
7,18,21,22,33,10,17,28,28,9,50,52,41,34,129,336,45,54,58,127,7,4,24,4,8,28,22,15,54,54,27,219,47,26,127,1,44,49,38,7,157,4,32,0,91
14,20,17,5,12,13,15,27,25,10,51,51,32,36,125,259,45,74,71,128,8,13,14,4,10,19,25,9,44,43,32,245,35,42,137,1,32,38,41,7,167,8,31,1,89
1,22,19,22,11,14,11,33,25,13,48,51,37,37,121,265,43,80,78,131,11,12,26,4,4,24,32,10,44,47,27,246,43,63,151,0,43,42,47,10,146,0,20,0,88
18,111,20,63,16,9,12,24,31,9,54,47,34,29,129,266,30,63,69,134,15,13,8,7,8,23,24,7,47,53,21,244,49,36,106,2,41,42,181,3,180,13,32,0,77
12,12,14,13,5,10,9,24,23,14,48,55,42,36,144,193,42,73,66,102,1,22,0,3,5,26,23,5,48,44,15,212,44,66,165,1,43,42,56,7,111,10,16,0,82
6,21,12,43,14,10,5,29,31,17,55,42,40,46,155,209,41,67,68,160,12,9,39,7,11,19,26,14,49,55,11,215,49,32,173,1,36,56,52,7,188,4,21,0,85
13,19,18,20,63,10,2,21,31,18,37,59,30,45,98,297,33,60,60,111,1,18,10,7,6,22,18,15,44,42,22,201,44,71,142,1,39,50,44,9,140,10,21,1,92
10,17,13,8,1,9,1,29,30,17,47,48,42,45,143,265,45,52,60,145,9,12,26,8,3,21,23,11,51,48,12,158,49,65,147,1,41,56,43,1,119,5,18,0,82
17,19,17,46,40,13,6,29,28,10,63,68,36,36,180,289,46,76,77,200,9,17,84,6,9,27,22,23,58,57,29,259,50,56,125,1,52,52,34,11,177,11,30,1,93
4,17,24,1,10,7,5,26,31,12,56,47,42,40,134,245,42,154,70,153,7,11,27,12,7,20,26,7,38,48,24,209,42,67,165,0,34,53,171,7,118,3,18,0,79
20,23,12,71,37,9,6,28,31,4,52,59,25,37,121,211,44,78,81,164,1,13,13,10,13,24,16,15,48,46,28,280,43,57,130,2,46,48,50,3,156,16,27,1,71
12,9,27,7,2,4,2,27,30,9,43,53,39,39,185,224,46,69,64,207,1,14,59,9,10,20,24,12,49,38,40,238,39,52,125,1,48,41,54,3,101,10,39,0,94
9,14,14,37,48,12,10,23,22,16,37,47,28,26,97,322,42,58,56,164,12,10,13,9,15,28,27,4,45,46,33,222,60,71,94,1,45,51,58,12,113,5,20,0,99
14,24,12,9,2,5,16,31,23,17,59,49,40,32,105,303,47,72,75,188,7,13,33,12,13,28,24,14,48,61,29,243,56,66,152,1,50,48,49,9,90,11,27,1,98
7,8,9,51,22,0,4,22,19,11,45,53,33,29,58,289,38,64,76,145,6,16,8,5,14,23,20,8,33,49,16,196,46,70,116,1,38,51,42,9,94,5,15,0,79
15,19,19,5,25,7,16,33,28,13,44,56,38,34,99,203,49,67,62,169,13,15,3,7,10,13,18,12,49,44,26,204,46,35,198,1,37,40,34,10,150,10,20,1,67
5,20,15,22,31,19,13,20,23,12,62,57,31,36,150,263,50,76,71,181,7,3,75,7,15,26,24,15,52,60,22,227,56,65,138,0,40,43,37,6,138,4,16,0,103
21,17,22,30,31,16,6,27,14,11,43,42,34,36,140,228,31,46,48,193,12,18,6,7,11,22,22,12,44,46,21,177,35,49,98,1,46,48,46,14,168,12,31,1,84
12,22,19,65,31,10,4,33,40,14,64,47,32,36,137,354,46,70,67,166,14,14,10,12,8,28,26,20,53,50,23,230,55,42,139,1,45,49,50,7,211,10,31,0,101
18,24,20,21,40,2,9,25,27,14,43,43,38,35,140,317,49,53,60,157,15,16,24,11,6,19,29,10,51,47,27,237,52,46,104,1,34,52,72,3,166,10,29,0,113
12,14,21,5,58,5,2,26,32,14,50,53,42,29,138,254,130,67,59,138,4,10,10,8,5,18,25,11,52,47,20,203,41,72,145,2,40,48,168,10,152,11,20,0,94
9,17,17,33,11,12,8,24,21,14,51,51,29,31,158,249,39,62,60,130,13,12,26,7,7,25,17,14,43,46,29,207,56,30,117,1,36,37,50,10,158,5,21,0,94
17,15,9,32,20,11,19,28,29,10,49,46,40,29,98,230,37,60,53,145,12,11,10,7,11,25,26,10,43,35,25,178,43,34,110,2,34,35,35,7,212,10,25,1,75
5,13,17,13,35,13,8,26,21,10,59,51,43,32,120,253,46,62,59,130,9,9,33,4,1,17,24,9,51,35,23,176,51,47,147,0,45,52,40,13,164,4,23,0,89
19,21,23,9,5,9,11,31,25,17,44,49,46,46,63,278,37,59,65,156,12,15,23,8,14,18,22,23,42,46,19,228,50,35,169,1,45,36,43,0,152,10,22,1,73
13,22,26,56,81,14,13,29,31,19,59,58,35,37,158,198,47,82,73,174,5,10,51,8,13,31,24,19,59,51,15,268,50,63,154,1,47,46,44,10,188,11,25,0,87
23,17,21,40,6,14,12,30,31,16,50,61,53,47,100,227,36,72,65,182,13,16,45,11,13,18,26,15,38,41,22,238,36,42,158,1,42,33,64,10,194,19,24,0,74
12,21,15,33,39,20,11,30,29,15,55,49,39,36,212,239,40,70,61,156,18,15,17,9,4,23,23,15,60,43,27,251,51,38,118,2,44,59,53,7,177,10,25,0,102
1,17,18,32,6,12,17,30,27,12,53,56,22,24,128,220,32,62,61,167,16,12,22,9,9,24,15,9,31,37,27,152,43,89,103,1,45,44,65,11,182,0,26,0,80
10,22,18,27,22,17,105,27,25,15,43,51,32,30,84,247,36,75,66,151,8,15,10,9,8,29,28,8,36,53,23,207,44,53,155,2,36,47,168,8,150,4,16,1,85
7,17,10,26,34,10,19,29,33,9,52,48,37,29,139,237,50,68,67,123,12,16,4,7,10,21,17,10,47,45,21,196,39,41,120,0,37,39,40,11,179,6,22,0,93
22,21,14,19,45,6,12,31,33,22,51,45,35,29,134,220,41,68,75,195,6,16,49,8,4,30,22,12,58,46,28,200,54,54,158,0,34,48,35,4,173,15,17,1,84
42,21,14,31,11,6,10,21,22,15,55,58,33,28,108,357,43,54,54,152,10,11,6,4,10,25,27,5,55,55,27,180,42,42,103,2,48,42,59,10,139,35,23,0,101
22,15,21,48,5,14,6,22,30,14,43,57,36,44,216,258,42,55,61,166,11,14,36,18,15,21,32,18,43,35,31,197,42,48,127,1,28,50,49,0,154,17,29,1,110
11,13,19,3,57,8,12,25,37,21,56,58,36,31,120,308,36,65,69,183,5,16,73,17,15,19,22,11,36,41,34,151,41,65,132,2,42,46,51,10,191,9,19,0,101
3,21,16,51,26,11,18,26,28,13,38,56,54,41,83,136,40,66,71,162,11,3,24,12,5,14,17,6,52,37,16,257,36,54,137,1,36,25,51,17,188,1,23,0,50
5,23,19,30,31,11,6,25,31,15,64,51,51,42,120,324,38,70,69,140,4,15,20,5,15,16,23,10,37,32,32,190,50,43,164,2,43,46,48,8,171,0,32,1,93
12,17,24,40,14,0,11,27,24,12,51,53,40,36,107,227,39,55,47,180,26,11,31,10,11,19,19,14,49,37,18,196,43,59,128,0,40,49,48,4,177,11,24,0,76
21,22,20,8,35,7,5,33,29,11,63,50,30,34,97,269,43,78,73,153,17,14,10,18,10,26,26,6,36,49,21,243,45,52,135,1,32,48,41,11,191,13,26,1,92
12,20,17,10,46,11,6,30,35,17,54,60,38,37,173,255,44,96,85,167,11,13,39,15,11,27,27,18,54,45,27,292,50,40,165,0,43,48,48,10,162,11,34,0,86
24,17,24,26,32,13,9,27,20,19,44,56,44,38,158,242,42,59,59,157,6,9,50,7,9,24,20,10,36,49,15,222,53,53,86,1,47,51,49,0,200,15,14,1,87
8,16,26,25,12,10,7,31,29,13,44,56,35,35,92,272,39,68,66,152,4,16,11,4,1,24,30,14,56,45,21,243,43,45,158,2,40,43,51,7,137,6,27,0,86
14,16,16,32,52,7,10,30,34,19,58,45,32,31,100,232,44,74,63,160,14,12,63,5,13,25,30,6,49,47,16,212,46,36,123,1,40,39,50,7,225,12,13,0,68
6,18,15,29,20,9,17,25,29,20,57,52,34,35,123,326,48,76,66,142,9,13,19,12,14,14,23,14,40,56,42,232,36,47,114,2,49,41,53,0,175,4,39,0,95
8,23,20,33,71,16,18,31,25,20,56,50,63,58,108,256,65,67,78,158,18,12,54,5,7,17,28,9,59,48,20,305,38,72,133,1,49,45,53,8,235,5,23,0,72
21,18,14,46,8,11,8,20,17,18,44,42,45,35,134,249,35,57,54,176,5,12,7,4,7,22,18,9,45,43,24,183,49,55,118,0,41,47,42,3,162,13,30,1,85
11,14,12,34,65,19,6,26,24,10,34,50,30,47,90,195,27,54,61,165,12,26,39,11,2,25,20,13,48,42,13,158,45,28,138,0,27,30,50,10,197,10,9,0,61
20,22,19,5,9,6,1,25,20,19,60,46,48,44,159,265,44,81,73,134,6,12,27,4,3,21,22,5,42,46,29,238,53,57,152,1,35,53,46,10,150,12,25,1,86
9,20,20,69,30,14,11,45,27,8,55,49,25,25,198,250,33,60,66,153,1,13,10,5,5,31,27,23,48,42,24,216,47,43,97,2,32,55,57,9,199,6,24,0,90
15,21,13,19,5,13,10,39,29,9,47,49,49,47,162,235,37,72,65,160,9,18,23,4,7,18,27,18,42,46,21,210,40,61,149,1,40,42,59,14,161,13,27,0,86
2,23,21,17,46,9,15,32,33,20,54,47,37,32,102,359,49,66,66,169,15,7,6,14,15,28,24,11,45,45,28,206,53,36,137,2,45,57,49,4,223,0,30,0,92
12,10,19,32,31,5,18,39,26,26,49,58,34,34,100,329,47,68,72,184,8,11,56,11,14,27,29,14,58,50,25,224,47,36,156,1,45,50,52,11,151,10,32,0,103
10,20,14,31,57,6,12,30,33,20,58,56,49,41,122,341,45,62,65,156,16,14,29,18,12,31,17,12,49,41,28,182,41,57,148,0,43,47,42,6,203,6,23,1,92
12,20,19,53,41,10,8,21,34,13,47,52,55,47,108,256,51,56,66,168,5,8,29,12,11,22,23,22,50,41,15,198,45,55,149,0,37,35,36,10,195,11,22,0,74
23,17,22,9,11,1,15,29,26,10,37,44,50,43,121,240,38,64,59,115,10,13,11,7,6,23,24,10,30,37,15,190,33,57,138,0,28,35,42,11,152,17,14,1,76
7,26,27,32,33,10,6,33,26,16,51,52,44,35,101,272,42,71,79,178,13,10,43,14,10,26,21,13,40,62,27,249,56,50,165,2,35,49,51,4,182,4,27,0,94
14,22,22,27,13,10,16,31,23,17,54,56,34,44,102,303,39,71,57,140,11,18,6,5,7,24,23,16,49,48,23,198,50,77,126,1,42,50,50,11,172,9,34,1,106
3,23,15,9,27,14,4,30,29,18,62,47,31,37,137,303,32,67,67,141,11,12,10,11,11,31,31,4,52,41,21,206,46,69,136,2,49,54,54,6,155,0,22,0,86
14,20,15,9,34,17,15,27,44,19,42,44,29,23,154,290,45,58,56,165,8,16,49,10,0,28,20,17,44,54,20,165,53,56,136,1,31,44,67,6,193,10,35,0,96
11,12,13,119,32,11,8,25,24,9,60,47,27,29,124,277,38,56,50,118,5,16,3,0,4,21,21,11,53,37,27,160,40,36,120,1,39,40,168,11,188,7,25,1,90
11,21,12,11,9,11,9,22,20,15,49,50,37,43,135,244,39,67,70,142,11,19,21,4,6,19,17,7,48,41,23,202,40,42,176,1,32,44,39,10,176,10,34,0,88
21,13,15,28,45,11,9,33,17,14,43,43,41,40,135,284,53,67,55,134,5,21,14,0,7,32,22,13,51,55,22,159,55,50,174,0,38,45,38,7,176,18,22,1,88
7,23,16,6,31,13,5,22,32,13,56,49,55,58,66,273,45,71,69,153,6,10,29,5,1,27,22,11,42,48,11,272,47,59,140,2,41,41,44,13,166,4,18,0,71
15,20,20,62,13,8,16,24,39,20,42,60,34,41,154,301,43,63,65,128,14,20,10,12,9,21,25,11,46,39,24,178,51,54,150,1,31,55,47,3,216,12,28,1,102
4,26,23,13,26,11,5,26,24,10,50,45,47,46,99,355,45,59,70,149,11,16,57,3,3,23,27,7,44,52,29,182,55,65,133,2,36,45,63,0,171,0,26,0,110
23,17,15,10,31,8,9,29,34,12,55,55,38,30,142,309,39,57,61,184,15,15,6,4,4,26,20,16,55,47,32,202,55,43,129,1,49,51,51,14,162,18,25,0,94
9,15,24,13,17,5,13,31,37,16,52,52,29,38,123,278,43,78,76,170,10,2,27,10,7,28,31,15,45,47,24,238,52,42,147,1,41,49,57,4,186,7,14,0,82
14,15,19,47,28,8,14,29,24,14,54,49,33,37,134,231,37,75,70,171,7,7,27,4,8,17,19,23,44,48,27,239,45,30,108,1,35,46,43,17,195,11,19,0,79
21,20,21,5,58,11,13,114,32,23,56,47,42,43,128,199,46,71,69,162,8,3,48,11,9,21,19,17,45,45,32,210,28,74,135,0,46,34,160,10,202,19,35,1,74
3,10,10,60,11,8,15,29,21,28,51,54,39,33,82,243,37,79,68,176,9,15,13,10,5,22,15,20,38,53,26,258,37,41,130,2,44,47,50,6,161,0,33,0,71
21,21,22,19,57,18,15,20,32,16,56,58,39,41,116,309,43,62,62,167,13,13,28,5,4,16,34,14,53,47,23,208,50,56,136,1,40,39,45,7,221,14,22,1,93
2,24,18,9,31,105,19,29,32,9,48,49,37,43,142,204,28,54,58,143,8,15,6,7,5,17,20,16,38,29,23,157,43,40,134,1,31,40,172,10,189,0,15,0,68
24,16,16,60,35,13,12,35,35,16,49,46,39,37,137,276,41,60,78,173,12,16,11,13,14,24,25,17,44,52,24,198,51,60,156,1,36,45,48,14,192,19,26,0,90
9,22,15,25,39,18,11,36,23,8,57,63,48,44,119,249,40,79,82,154,15,4,30,11,11,31,34,12,52,36,18,259,47,37,207,1,49,48,56,10,181,6,17,0,91
10,12,21,10,13,6,10,32,32,10,40,45,30,43,133,250,42,61,58,147,11,15,19,8,10,28,25,9,41,41,17,214,48,48,126,1,37,44,52,3,151,8,21,0,97
9,17,19,31,48,12,6,29,28,22,45,51,28,31,98,250,32,64,59,166,12,15,28,16,12,21,26,21,39,38,17,190,45,43,98,0,35,52,44,11,186,6,21,1,86
4,11,7,11,12,7,11,27,20,8,46,45,46,34,137,260,42,56,65,136,11,13,6,10,4,19,21,11,39,47,24,196,41,54,142,1,38,48,34,4,138,1,21,0,89
14,13,12,37,11,7,8,29,17,16,46,59,33,29,93,198,31,64,61,137,17,10,28,14,8,17,17,8,43,39,24,211,41,48,107,1,32,26,42,7,186,6,21,1,62
25,12,14,28,7,8,13,27,23,18,47,131,32,26,64,185,35,59,59,144,9,14,34,6,4,17,21,8,46,35,17,197,29,50,103,1,31,28,167,10,170,14,25,0,62
23,16,20,6,76,12,9,32,25,10,51,54,36,35,75,220,41,64,69,151,1,17,10,9,8,13,25,13,48,31,19,207,33,52,144,1,45,40,50,10,193,18,16,1,56
8,20,21,39,6,17,15,21,26,23,54,55,46,36,141,369,40,58,57,165,8,16,25,3,8,28,23,17,42,63,28,213,56,30,151,1,42,71,58,14,158,6,31,0,133
14,19,17,9,10,10,18,26,21,16,133,49,35,48,115,243,41,58,56,154,19,11,25,14,8,19,14,7,50,47,17,245,38,48,94,2,45,38,172,10,162,9,15,0,78
7,17,13,47,16,13,6,29,28,16,48,46,30,23,166,312,35,71,71,160,9,8,34,8,14,30,24,14,39,51,27,178,55,49,131,0,36,48,47,10,171,6,25,0,109
2,23,19,71,11,9,6,26,25,10,46,47,41,38,61,215,46,73,67,171,11,9,10,7,8,25,19,15,47,45,19,262,46,56,138,1,36,39,47,14,156,0,31,0,68
18,15,18,5,72,10,11,27,27,16,54,63,37,30,140,315,42,70,67,157,10,25,6,10,9,33,23,12,53,49,25,176,48,37,205,1,44,51,37,4,158,11,35,1,103
9,17,11,10,7,4,14,28,26,20,56,67,48,49,91,290,40,67,70,174,95,20,39,7,7,25,31,12,44,46,16,236,50,38,178,1,47,44,114,10,147,7,14,0,75
25,12,9,61,12,11,10,28,26,14,44,52,36,30,123,235,38,69,68,159,9,9,23,4,11,26,25,10,43,46,28,229,47,39,127,1,27,43,49,6,143,16,21,1,70
9,18,19,41,58,11,16,22,31,13,48,49,41,30,101,173,34,61,70,186,13,15,58,12,15,20,21,18,39,44,19,169,32,69,141,1,35,38,48,10,199,7,18,0,59
22,16,11,12,9,15,20,35,27,13,56,47,54,46,116,289,45,61,61,158,4,13,27,10,14,11,20,3,41,40,26,194,45,52,186,2,37,42,54,6,154,17,31,0,90
7,13,20,46,13,13,9,27,32,16,53,49,28,25,167,278,41,63,66,113,11,10,10,8,4,28,23,8,54,43,23,168,56,55,140,0,38,48,53,6,178,6,17,0,96
4,19,15,21,16,16,10,23,26,12,50,36,29,42,110,199,31,74,62,151,8,14,14,14,7,25,21,9,38,44,15,270,40,29,124,1,39,42,48,14,142,1,19,0,70
8,20,16,45,44,13,15,31,21,11,44,49,30,33,161,344,49,62,62,138,12,16,15,9,12,23,29,17,48,60,25,209,52,21,134,0,46,55,37,13,189,6,32,1,108
9,22,18,6,44,1,17,37,29,14,55,57,38,50,76,265,43,79,68,169,11,17,42,5,11,23,26,7,54,39,19,188,40,77,177,1,45,42,42,10,191,6,25,0,77
27,22,15,33,39,7,9,23,21,18,41,47,47,47,162,282,51,50,62,185,14,12,55,12,7,15,21,13,53,56,25,185,46,64,139,1,34,43,41,14,202,21,39,1,115
8,26,16,16,2,7,15,19,25,13,54,45,29,40,109,235,42,65,64,173,13,14,10,7,9,20,20,14,37,40,28,180,36,72,156,1,38,32,52,13,165,7,25,0,70
24,23,15,42,23,9,20,28,32,22,63,60,35,43,144,357,37,67,77,150,11,15,30,4,8,22,28,9,49,52,24,238,58,50,143,2,43,54,63,10,180,17,26,0,109
11,18,15,9,60,11,13,19,36,15,56,59,35,46,138,304,43,71,63,164,8,13,72,13,15,27,29,7,45,37,24,164,42,72,133,0,33,47,50,14,200,8,22,1,100
4,17,22,63,11,9,13,30,23,15,61,51,44,46,108,267,46,66,75,117,12,11,4,8,8,19,21,8,38,43,25,238,39,53,162,2,40,50,54,4,183,0,23,0,99
8,16,23,7,6,11,5,28,30,17,44,50,20,27,131,210,44,63,65,145,16,15,3,7,13,11,14,9,41,37,34,165,47,43,140,0,31,41,44,17,174,5,20,1,80
11,24,25,35,24,8,11,27,27,15,50,52,25,26,118,224,40,73,67,177,15,14,10,4,8,27,29,18,40,43,15,198,47,46,153,1,44,51,39,8,204,8,18,0,73
25,22,12,5,40,15,5,25,25,5,42,61,28,33,173,311,46,48,56,161,3,13,36,7,11,18,23,13,54,46,23,148,52,59,93,2,42,51,42,10,157,21,27,1,108
9,18,20,37,32,5,12,25,28,14,54,40,33,33,125,288,38,48,52,156,13,7,35,2,5,27,19,15,43,42,17,164,34,37,104,1,39,51,39,10,210,7,23,0,94
24,20,23,32,52,6,13,27,27,18,49,51,30,36,84,266,35,52,55,137,10,8,32,14,12,21,21,10,39,40,25,151,35,48,125,2,29,35,51,4,207,19,27,1,71
10,21,35,38,33,17,8,30,26,105,48,46,46,50,123,289,46,55,61,194,17,15,44,16,9,17,29,14,47,57,21,244,52,54,108,1,37,45,181,13,201,9,23,0,87
5,9,13,48,5,9,12,34,33,9,52,52,38,32,133,268,43,69,57,158,7,8,4,15,4,22,26,16,44,51,26,216,40,53,100,1,43,57,48,3,153,1,24,0,89
10,11,12,7,48,7,6,27,37,21,47,44,38,35,123,255,45,64,71,159,11,12,3,1,11,16,27,14,40,45,25,201,49,31,148,0,47,45,53,14,174,6,26,0,69
3,20,13,38,7,13,28,30,30,12,47,45,33,30,177,275,34,66,54,197,7,13,58,6,15,28,24,10,44,51,23,170,52,45,108,1,35,42,53,10,178,0,16,0,85
25,21,16,11,28,0,7,25,27,9,44,42,44,39,86,217,47,66,62,155,16,11,11,13,7,29,22,10,56,44,19,257,44,37,128,2,41,34,40,7,174,18,19,1,60
9,18,23,8,13,8,10,31,31,18,57,61,30,33,170,214,41,66,72,150,9,23,30,8,9,19,20,13,41,48,34,158,46,59,187,1,46,37,48,6,169,7,29,0,83
24,19,17,1,20,4,15,33,27,13,56,58,33,27,113,229,43,67,64,141,3,10,7,10,10,16,26,10,47,37,20,226,46,43,152,2,40,47,46,14,147,17,20,1,62
8,13,21,47,54,8,8,33,29,14,49,57,40,42,94,200,38,67,63,193,11,6,75,16,8,22,22,18,46,50,16,230,38,54,98,1,43,40,53,17,234,6,11,0,70
14,14,20,13,112,16,3,17,21,7,44,39,41,40,112,248,31,50,49,153,14,16,7,10,11,27,15,7,44,31,22,154,33,42,119,0,40,33,177,14,174,10,30,0,87
5,17,21,27,14,10,9,22,22,10,44,43,32,34,126,288,37,56,53,130,8,13,3,7,11,21,12,10,47,45,24,187,40,46,95,1,35,38,51,10,177,4,20,0,88
4,11,23,37,38,10,9,25,27,16,44,49,28,34,181,307,42,67,59,141,7,8,7,19,7,18,19,17,49,49,21,188,59,72,115,0,41,56,44,0,168,1,31,0,124
15,22,104,29,30,20,6,22,31,15,43,57,27,37,159,305,38,71,61,173,6,18,31,15,5,31,27,10,48,41,35,177,52,42,147,2,41,51,166,8,165,10,35,1,108
7,24,20,9,13,15,13,23,30,9,50,44,31,36,136,255,37,60,57,179,5,11,10,14,6,29,23,15,48,43,23,192,51,39,128,1,37,44,40,4,154,6,22,0,75
21,20,25,51,6,14,11,28,25,12,41,43,34,26,88,246,32,52,60,171,14,19,0,14,1,21,18,10,41,41,23,203,46,46,73,2,37,39,50,14,191,13,17,1,73
6,29,14,12,10,7,8,29,28,8,50,57,26,38,155,313,38,53,53,151,6,18,7,6,14,28,15,10,55,52,22,164,48,67,102,1,40,42,55,14,167,5,22,0,110
14,13,17,12,16,8,5,28,27,10,49,49,36,33,116,224,39,57,55,156,7,11,9,8,10,26,17,17,36,46,12,199,44,48,119,1,42,36,46,11,131,9,23,0,82
8,20,17,34,30,13,9,23,38,27,58,50,40,29,90,225,51,76,80,147,9,9,20,7,11,27,19,19,59,41,22,246,41,51,154,0,30,42,50,4,164,5,20,1,80
6,19,16,41,52,12,8,27,22,7,63,58,50,50,134,340,51,71,70,164,8,7,4,15,10,23,23,17,55,53,38,237,44,56,136,0,42,46,57,13,204,5,43,0,113
15,16,16,32,53,6,14,28,22,20,42,50,41,35,158,285,36,70,58,193,8,18,21,14,10,29,26,16,45,48,32,234,47,44,80,2,34,39,41,14,186,10,35,1,104
7,14,20,28,14,11,10,24,23,21,44,42,37,33,81,231,39,57,56,176,19,12,62,11,15,21,25,9,34,43,25,215,42,26,93,1,30,43,45,0,164,5,18,0,69
26,21,22,23,9,7,7,31,29,15,60,51,33,43,160,243,37,72,68,165,6,17,39,10,7,27,16,6,50,40,28,177,37,70,155,2,39,38,38,4,170,17,31,1,99
29,26,18,12,48,7,13,27,26,16,37,50,34,29,84,136,41,70,62,170,12,14,7,12,4,25,25,11,44,33,16,199,31,53,132,1,36,38,40,7,192,25,20,0,49
17,19,24,55,16,9,4,38,27,14,41,39,23,24,131,284,36,67,65,178,9,17,10,18,9,29,34,15,48,53,22,180,55,84,101,1,37,54,51,8,164,10,31,1,113
5,18,12,13,33,10,9,33,23,9,62,44,23,33,113,333,36,67,58,143,12,12,7,6,0,27,27,14,43,58,19,242,53,48,122,0,47,48,49,10,160,4,22,0,103
18,12,21,21,39,7,6,26,21,19,55,65,35,37,140,309,44,62,62,145,11,10,51,7,1,24,33,13,42,40,28,196,47,48,141,0,45,51,57,10,180,11,26,0,100
15,21,16,46,58,10,15,21,28,20,46,66,34,40,154,203,47,60,61,158,13,5,43,13,16,22,11,11,57,39,26,224,47,37,119,2,47,38,56,10,219,13,30,0,93
6,21,17,26,54,12,6,29,23,10,45,50,28,34,142,240,44,68,64,168,15,18,33,9,8,17,27,15,49,58,26,185,41,74,119,1,39,36,44,7,197,4,32,0,90
23,13,13,18,7,14,10,19,27,12,40,48,28,33,125,323,37,43,49,140,12,7,20,8,10,27,24,13,45,40,19,182,49,25,69,2,32,55,35,3,189,18,26,1,99
8,17,25,39,21,11,6,38,17,14,47,45,46,43,145,247,36,73,60,157,16,15,20,11,12,17,26,12,61,48,22,267,50,40,157,1,34,47,43,7,191,5,23,0,91
16,22,14,64,5,12,5,29,30,15,53,45,35,36,87,309,46,64,67,163,10,19,37,11,14,24,25,6,46,43,20,214,41,42,152,1,42,54,47,4,158,7,28,1,95
6,13,20,13,7,13,6,18,25,17,47,48,28,20,116,292,40,44,49,142,8,10,10,3,11,20,23,2,36,40,25,152,42,60,58,0,41,49,51,8,141,6,26,0,105
18,24,13,16,16,9,4,29,30,17,48,42,32,30,113,274,45,62,62,118,8,12,24,4,0,22,17,9,47,51,20,161,49,63,128,0,31,47,54,6,158,15,28,0,87
13,15,18,29,47,14,13,23,41,11,48,51,26,24,98,355,48,65,163,175,8,11,8,4,18,26,28,15,48,54,34,201,48,34,123,1,39,51,173,11,199,11,36,0,90
9,16,19,55,51,2,10,32,25,22,53,59,39,33,148,385,47,66,64,135,11,8,21,12,4,22,23,12,43,43,38,193,56,57,130,1,46,54,46,10,224,6,28,0,110
11,22,13,33,7,10,16,25,20,19,56,38,48,45,119,273,35,47,54,161,12,9,14,1,15,19,21,16,40,39,32,191,40,56,126,2,39,36,49,10,167,6,31,1,81
1,9,21,7,34,5,12,30,25,13,50,46,34,35,178,256,46,57,63,166,11,12,44,6,11,20,26,13,52,46,23,211,43,37,105,1,44,44,38,7,150,0,27,0,91
16,15,18,60,15,8,16,19,22,8,44,42,51,53,144,209,45,58,47,172,13,16,16,12,19,19,25,12,38,47,20,210,46,35,145,1,41,44,47,12,193,10,14,1,70
7,12,9,5,76,12,0,27,22,3,35,46,25,22,151,303,30,48,47,165,17,13,3,11,8,27,29,14,43,41,22,177,52,43,92,2,38,55,48,8,120,4,29,0,98
21,21,16,12,9,9,4,25,21,10,45,41,28,32,177,327,29,149,61,110,5,9,4,8,4,18,20,5,28,45,23,188,52,32,88,0,26,51,285,10,131,10,19,1,96
12,16,18,13,10,14,10,17,29,13,47,48,29,33,89,330,37,51,59,154,7,11,22,13,7,23,19,7,44,50,19,184,48,37,82,1,31,42,49,8,154,10,26,0,96
